Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1048,09/10/2024,Alice,West,"£87,272.73",35,Electronics,"£1,714.63","£2,681.19",New,7%,Cash,Retail
1038,10/10/2024,Charlie,South,"£23,793.04",7,Electronics,"£3,312.17","£3,412.44",Returning,0%,Cash,Retail
1077,10/10/2024,Bob,South,"£57,180.18",38,Electronics,"£1,418.42","£1,954.21",New,23%,Credit Card,Online
1045,10/10/2024,Eve,West,"£32,721.25",9,Furniture,"£2,644.64","£3,867.76",New,6%,Credit Card,Online
1069,10/10/2024,David,East,"£181,964.72",42,Furniture,"£2,504.30","£4,867.97",New,11%,Credit Card,Retail
1010,11/10/2024,Alice,West,"£3,210.44",1,Food,£533.04,"£3,344.21",Returning,4%,Cash,Online
1016,11/10/2024,Eve,East,"£36,285.17",31,Clothing,£179.94,"£1,603.41",New,27%,Bank Transfer,Online
1027,11/10/2024,David,West,"£47,910.17",13,Furniture,"£1,225.81","£4,665.06",Returning,21%,Bank Transfer,Retail
1100,11/10/2024,Bob,West,"£62,858.27",18,Furniture,£489.29,"£3,527.40",Returning,1%,Credit Card,Online
1060,11/10/2024,Eve,North,"£106,438.43",26,Electronics,"£1,637.36","£5,386.56",Returning,24%,Bank Transfer,Online
1090,11/10/2024,Bob,South,"£110,770.45",35,Clothing,"£1,081.48","£3,164.87",Returning,0%,Credit Card,Online
1082,11/10/2024,Eve,North,"£163,765.52",46,Clothing,"£1,677.77","£4,450.15",Returning,20%,Cash,Retail
1053,12/10/2024,Bob,South,"£8,980.10",3,Furniture,"£2,036.79","£3,741.71",New,20%,Credit Card,Retail
1090,12/10/2024,Eve,North,"£104,401.26",46,Electronics,"£1,991.36","£2,319.93",New,2%,Cash,Retail
1054,12/10/2024,Charlie,West,"£146,248.54",29,Food,"£2,361.45","£5,364.95",New,6%,Cash,Online
1089,13/10/2024,David,East,"£21,671.98",5,Clothing,"£3,975.31","£4,711.30",Returning,8%,Credit Card,Retail
1020,14/10/2024,Bob,North,"£175,309.71",37,Food,"£4,644.51","£4,760.37",New,0%,Bank Transfer,Online
1084,14/10/2024,Bob,East,"£65,152.08",45,Clothing,"£1,148.68","£1,508.15",New,4%,Cash,Retail
1003,14/10/2024,David,West,"£123,575.42",35,Furniture,"£2,676.59","£3,556.81",New,1%,Bank Transfer,Online
1086,14/10/2024,Alice,South,"£134,431.72",41,Electronics,£205.27,"£3,903.36",Returning,16%,Credit Card,Online
1038,15/10/2024,Charlie,North,"£29,692.41",10,Furniture,"£2,558.24","£3,665.73",Returning,19%,Credit Card,Retail
1035,15/10/2024,Alice,South,"£50,184.27",14,Clothing,"£2,241.85","£4,027.63",New,11%,Bank Transfer,Retail
1039,15/10/2024,David,West,"£164,960.34",49,Clothing,"£2,686.73","£3,659.28",Returning,8%,Credit Card,Retail
1073,15/10/2024,Alice,West,"£55,471.48",20,Food,£964.39,"£2,801.59",New,1%,Cash,Retail
1099,16/10/2024,Charlie,East,"£13,531.01",4,Electronics,£784.47,"£4,764.44",Returning,29%,Bank Transfer,Retail
1016,16/10/2024,Bob,West,"£105,933.95",37,Food,"£2,202.52","£3,767.21",New,24%,Credit Card,Online
1059,16/10/2024,Bob,West,"£67,402.71",23,Clothing,"£1,351.90","£2,990.36",Returning,2%,Cash,Retail
1058,16/10/2024,Bob,East,"£98,755.83",24,Food,£598.80,"£5,343.93",Returning,23%,Cash,Online
1012,16/10/2024,Eve,West,"£134,994.66",36,Clothing,£664.53,"£4,572.99",Returning,18%,Bank Transfer,Retail
1080,17/10/2024,Charlie,North,"£32,992.04",7,Food,"£4,581.12","£4,720.64",Returning,0%,Cash,Online
1094,17/10/2024,Alice,East,"£43,486.31",12,Electronics,£398.73,"£4,419.34",Returning,18%,Cash,Online
1096,17/10/2024,Eve,North,"£60,161.45",25,Clothing,£627.07,"£3,251.97",New,26%,Cash,Online
1063,18/10/2024,Alice,West,"£2,177.08",9,Furniture,£230.50,£247.44,New,2%,Cash,Retail
1035,18/10/2024,Eve,South,"£92,425.63",41,Electronics,"£1,911.47","£2,621.26",Returning,14%,Cash,Retail
1095,18/10/2024,Eve,South,"£29,132.93",17,Electronics,£366.53,"£1,842.69",Returning,7%,Credit Card,Online
1020,18/10/2024,Charlie,East,"£29,567.39",8,Food,£305.56,"£4,452.92",Returning,17%,Cash,Online
1032,19/10/2024,Alice,West,"£19,359.85",5,Food,"£3,518.11","£4,502.29",New,14%,Cash,Retail
1092,19/10/2024,Eve,West,"£49,331.37",12,Clothing,"£3,524.64","£4,238.09",Returning,3%,Cash,Online
1078,19/10/2024,Bob,West,"£55,685.19",17,Clothing,"£2,405.68","£3,599.56",Returning,9%,Credit Card,Retail
1078,19/10/2024,Eve,North,"£30,954.25",16,Furniture,£911.27,"£2,545.58",New,24%,Bank Transfer,Online
1069,19/10/2024,Eve,West,"£244,549.06",49,Food,"£4,084.24","£4,997.52",New,0%,Cash,Online
1028,19/10/2024,Alice,North,"£184,178.97",43,Food,"£1,619.31","£4,812.62",Returning,11%,Cash,Retail
1012,20/10/2024,David,West,"£33,864.39",12,Clothing,"£2,207.48","£3,617.99",New,22%,Credit Card,Retail
1037,20/10/2024,Alice,North,"£134,219.25",33,Furniture,£580.42,"£4,067.25",Returning,0%,Credit Card,Online
1041,21/10/2024,Eve,South,"£220,606.12",47,Furniture,"£3,381.14","£4,889.32",New,4%,Credit Card,Retail
1047,21/10/2024,David,South,"£81,259.15",22,Clothing,£850.66,"£4,397.14",New,16%,Bank Transfer,Online
1043,22/10/2024,Bob,South,"£77,450.40",19,Food,"£3,298.39","£5,159.92",Returning,21%,Bank Transfer,Online
1028,22/10/2024,Bob,North,"£97,681.66",28,Electronics,"£2,953.08","£3,791.99",New,8%,Credit Card,Retail
1011,22/10/2024,Alice,North,"£83,747.47",32,Food,£700.03,"£2,698.05",New,3%,Credit Card,Retail
1038,22/10/2024,Charlie,East,"£235,186.52",49,Electronics,"£2,595.15","£4,948.17",New,3%,Credit Card,Retail
1076,24/10/2024,David,East,"£110,190.02",24,Electronics,"£3,516.82","£4,684.95",New,2%,Cash,Retail
1078,24/10/2024,Alice,East,"£42,901.28",23,Furniture,£422.40,"£1,903.34",New,2%,Credit Card,Online
1053,24/10/2024,Charlie,South,"£179,991.07",47,Clothing,£383.05,"£4,909.74",Returning,22%,Bank Transfer,Online
1075,25/10/2024,Eve,East,"£6,107.08",4,Furniture,£515.62,"£2,150.38",New,29%,Credit Card,Online
1042,26/10/2024,Alice,South,"£60,233.52",19,Food,£892.83,"£3,819.50",Returning,17%,Bank Transfer,Retail
1054,26/10/2024,David,South,"£128,341.09",37,Food,"£1,564.85","£4,564.05",Returning,24%,Bank Transfer,Retail
1003,27/10/2024,David,East,"£12,816.23",4,Clothing,"£3,170.65","£4,389.12",New,27%,Bank Transfer,Retail
1063,27/10/2024,Bob,South,"£33,660.91",22,Clothing,£750.84,"£1,610.57",Returning,5%,Cash,Retail
1018,27/10/2024,Bob,North,"£82,158.91",21,Furniture,"£1,766.26","£4,496.93",New,13%,Credit Card,Retail
1043,29/10/2024,Alice,North,"£14,949.57",5,Electronics,"£2,080.09","£3,285.62",New,9%,Cash,Retail
1021,30/10/2024,Bob,West,"£6,393.15",2,Clothing,£525.18,"£3,632.47",New,12%,Bank Transfer,Retail
1047,30/10/2024,Alice,North,"£127,208.59",49,Clothing,£510.48,"£3,656.47",New,29%,Credit Card,Online
1069,31/10/2024,David,North,"£40,253.30",37,Food,£775.72,"£1,222.39",New,11%,Cash,Retail
1021,31/10/2024,Bob,North,"£29,478.74",11,Furniture,"£1,470.96","£3,308.50",Returning,19%,Cash,Online
1019,31/10/2024,Charlie,North,"£101,584.56",46,Clothing,"£1,200.39","£2,208.36",Returning,0%,Bank Transfer,Online
1049,01/11/2024,Bob,North,"£33,646.03",11,Furniture,"£2,171.48","£3,153.33",Returning,3%,Bank Transfer,Retail
1011,02/11/2024,Bob,South,"£27,697.28",8,Furniture,"£2,837.71","£3,462.16",New,0%,Bank Transfer,Retail
1043,02/11/2024,Charlie,West,"£25,718.92",13,Electronics,"£1,404.73","£2,300.44",Returning,14%,Cash,Online
1083,02/11/2024,Alice,South,"£29,955.90",8,Clothing,"£1,566.25","£4,207.29",New,11%,Credit Card,Online
1055,02/11/2024,Alice,East,"£62,495.92",37,Food,£715.32,"£1,941.47",New,13%,Cash,Retail
1043,03/11/2024,Eve,North,"£119,217.89",29,Electronics,"£3,160.61","£4,150.03",New,1%,Credit Card,Online
1082,03/11/2024,Eve,North,"£78,630.92",20,Clothing,£467.92,"£4,320.38",New,9%,Credit Card,Online
1056,03/11/2024,Eve,South,"£111,131.95",43,Furniture,£424.99,"£2,692.15",Returning,4%,Cash,Retail
1063,04/11/2024,Charlie,North,"£141,189.18",46,Food,"£2,529.80","£4,092.44",New,25%,Credit Card,Retail
1037,04/11/2024,Eve,South,"£59,343.91",25,Food,"£1,313.46","£2,580.17",Returning,8%,Cash,Online
1026,04/11/2024,David,East,"£79,510.14",24,Furniture,"£1,642.41","£4,538.25",New,27%,Cash,Online
1051,05/11/2024,Eve,East,"£122,203.46",43,Food,"£2,800.00","£3,343.46",New,15%,Bank Transfer,Retail
1068,06/11/2024,Alice,East,"£30,989.76",13,Clothing,"£1,558.13","£2,837.89",Returning,16%,Bank Transfer,Online
1082,07/11/2024,Eve,West,"£82,065.67",29,Clothing,"£1,677.31","£3,368.87",New,16%,Credit Card,Online
1082,08/11/2024,Eve,North,"£204,653.67",40,Food,"£4,902.53","£5,207.36",New,2%,Bank Transfer,Retail
1062,08/11/2024,Alice,East,"£29,223.84",9,Furniture,"£1,149.00","£4,162.94",New,22%,Credit Card,Online
1073,08/11/2024,Alice,East,"£138,892.03",32,Furniture,"£1,554.85","£4,822.64",Returning,10%,Bank Transfer,Retail
1064,10/11/2024,Charlie,West,"£77,028.65",35,Electronics,"£1,530.04","£3,014.82",Returning,27%,Bank Transfer,Retail
1076,10/11/2024,David,West,"£96,299.78",45,Food,£949.17,"£2,931.50",New,27%,Cash,Retail
1052,10/11/2024,Bob,South,"£107,435.46",30,Food,"£1,583.41","£4,023.80",New,11%,Bank Transfer,Retail
1004,10/11/2024,Charlie,North,"£178,487.76",41,Food,"£2,004.20","£5,121.60",New,15%,Bank Transfer,Retail
1055,12/11/2024,Charlie,East,"£90,557.06",40,Furniture,"£1,269.62","£3,059.36",Returning,26%,Cash,Retail
1078,13/11/2024,Eve,East,"£38,647.60",10,Food,"£3,828.19","£3,864.76",Returning,0%,Cash,Retail
1078,13/11/2024,Charlie,East,"£94,325.13",27,Food,"£3,400.30","£3,515.10",New,1%,Cash,Online
1096,13/11/2024,Alice,East,"£178,239.11",47,Food,"£3,627.87","£3,815.67",Returning,1%,Cash,Retail
1035,13/11/2024,Charlie,East,"£179,012.68",45,Clothing,"£3,055.38","£4,680.07",New,15%,Bank Transfer,Retail
1039,13/11/2024,Alice,North,"£51,099.15",13,Furniture,£79.22,"£4,518.05",Returning,13%,Cash,Retail
1059,13/11/2024,Charlie,West,"£162,452.02",47,Food,£341.00,"£4,019.10",New,14%,Credit Card,Online
1068,14/11/2024,Alice,South,"£68,979.24",28,Furniture,"£1,445.64","£3,158.39",Returning,22%,Cash,Online
1030,14/11/2024,David,East,"£106,714.24",27,Clothing,"£2,707.76","£4,033.04",Returning,2%,Credit Card,Online
1020,15/11/2024,Alice,West,"£33,950.80",7,Electronics,"£4,822.74","£4,871.11",New,0%,Credit Card,Retail
1025,15/11/2024,Charlie,South,"£16,989.08",10,Food,"£1,163.70","£2,022.51",Returning,16%,Credit Card,Online
1082,15/11/2024,David,South,"£24,212.71",49,Clothing,£331.34,£531.33,New,7%,Credit Card,Retail
1031,16/11/2024,Bob,East,"£99,499.96",29,Electronics,"£3,295.38","£3,437.65",New,0%,Credit Card,Online
1080,16/11/2024,Eve,West,"£107,201.03",25,Furniture,"£3,991.44","£4,414.80",Returning,3%,Cash,Online
1002,16/11/2024,Bob,North,"£20,003.76",9,Furniture,£891.91,"£2,315.25",Returning,4%,Bank Transfer,Online
1058,16/11/2024,Eve,East,"£137,804.20",43,Furniture,"£1,530.37","£3,338.28",Returning,4%,Bank Transfer,Online
1036,16/11/2024,Eve,North,"£97,952.59",24,Electronics,"£1,058.98","£5,232.51",Returning,22%,Credit Card,Retail
1075,16/11/2024,David,North,"£145,004.51",40,Clothing,£739.28,"£3,940.34",Returning,8%,Cash,Online
1066,17/11/2024,David,North,"£41,882.61",32,Furniture,"£1,200.23","£1,792.92",Returning,27%,Bank Transfer,Retail
1082,17/11/2024,David,North,"£74,697.73",28,Furniture,"£1,476.35","£3,334.72",Returning,20%,Bank Transfer,Online
1079,17/11/2024,Charlie,South,"£116,731.88",24,Clothing,"£2,052.07","£5,286.77",Returning,8%,Cash,Online
1017,17/11/2024,David,South,"£109,875.30",31,Furniture,£779.65,"£3,852.57",Returning,8%,Cash,Online
1036,18/11/2024,David,South,"£9,948.87",4,Electronics,"£2,090.53","£2,522.68",New,1%,Bank Transfer,Online
1073,18/11/2024,Eve,West,"£46,005.73",40,Electronics,£412.58,"£1,419.93",New,19%,Credit Card,Retail
1033,19/11/2024,Alice,West,"£92,329.57",24,Clothing,"£3,753.86","£4,579.84",New,16%,Cash,Online
1069,20/11/2024,Alice,East,"£11,880.24",3,Electronics,"£3,805.90","£3,985.39",New,1%,Cash,Online
1085,20/11/2024,Charlie,South,"£30,410.71",17,Food,"£1,062.96","£2,353.77",New,24%,Bank Transfer,Retail
1068,20/11/2024,David,North,"£121,635.07",32,Food,£103.33,"£4,087.20",Returning,7%,Cash,Online
1079,21/11/2024,Alice,South,"£4,343.00",3,Electronics,"£1,250.63","£1,477.21",Returning,2%,Cash,Online
1002,21/11/2024,Eve,South,"£8,117.63",7,Electronics,£274.82,"£1,525.87",New,24%,Cash,Retail
1047,22/11/2024,David,South,"£73,675.52",34,Furniture,"£2,150.37","£3,052.01",New,29%,Cash,Online
1022,22/11/2024,Alice,South,"£141,964.53",44,Furniture,"£2,748.22","£4,360.09",New,26%,Bank Transfer,Retail
1023,22/11/2024,David,West,"£211,976.35",49,Food,"£2,476.94","£5,476.01",Returning,21%,Cash,Online
1030,23/11/2024,David,South,"£39,442.12",12,Electronics,"£1,721.23","£4,441.68",Returning,26%,Bank Transfer,Online
1093,23/11/2024,David,East,"£119,243.02",43,Electronics,"£2,156.64","£3,601.42",New,23%,Cash,Retail
1029,23/11/2024,Eve,North,"£167,596.11",48,Electronics,"£2,931.78","£3,923.13",Returning,11%,Bank Transfer,Online
1002,23/11/2024,Bob,South,"£72,329.06",46,Electronics,£251.09,"£2,042.04",New,23%,Cash,Online
1019,23/11/2024,Alice,East,"£108,747.23",32,Clothing,£122.53,"£4,301.71",Returning,21%,Bank Transfer,Retail
1046,23/11/2024,Eve,North,"£196,298.94",48,Furniture,"£1,901.86","£4,130.87",New,1%,Bank Transfer,Online
1017,24/11/2024,Bob,East,"£107,385.34",40,Furniture,£474.94,"£3,677.58",New,27%,Cash,Online
1028,25/11/2024,Charlie,South,"£48,892.60",10,Furniture,"£4,433.13","£5,201.34",Returning,6%,Credit Card,Retail
1069,25/11/2024,Alice,South,"£52,400.07",14,Furniture,"£2,749.36","£4,860.86",Returning,23%,Cash,Online
1070,25/11/2024,Alice,East,"£93,080.28",24,Clothing,"£1,509.77","£4,788.08",New,19%,Cash,Retail
1087,25/11/2024,Eve,North,"£139,947.92",40,Clothing,"£1,970.67","£4,998.14",New,30%,Bank Transfer,Online
1093,25/11/2024,Bob,North,"£206,479.80",45,Food,"£2,672.57","£4,588.44",Returning,0%,Credit Card,Online
1067,27/11/2024,Charlie,South,"£10,046.11",2,Clothing,"£4,617.94","£5,127.07",New,2%,Bank Transfer,Retail
1097,27/11/2024,Bob,South,"£17,069.09",4,Clothing,"£2,577.14","£5,020.32",Returning,15%,Credit Card,Retail
1071,27/11/2024,Eve,South,"£44,121.78",19,Furniture,"£1,680.69","£2,444.42",Returning,5%,Bank Transfer,Retail
1086,27/11/2024,Eve,South,"£77,004.38",33,Clothing,£618.98,"£3,070.35",Returning,24%,Bank Transfer,Online
1100,29/11/2024,Charlie,South,"£53,656.43",19,Electronics,£703.92,"£3,443.93",Returning,18%,Credit Card,Online
1097,29/11/2024,David,North,"£145,123.70",44,Electronics,"£1,285.61","£4,175.02",Returning,21%,Credit Card,Retail
1031,30/11/2024,David,South,"£21,233.44",26,Food,£316.70,£995.94,New,18%,Cash,Retail
1041,30/11/2024,Bob,North,"£127,300.67",27,Food,"£3,482.46","£5,069.72",New,7%,Bank Transfer,Retail
1059,30/11/2024,Bob,East,"£88,411.78",37,Electronics,£938.70,"£2,684.84",Returning,11%,Bank Transfer,Retail
1010,01/12/2024,Alice,North,"£84,292.66",45,Food,"£1,798.68","£1,914.92",Returning,2%,Bank Transfer,Online
1046,01/12/2024,Eve,North,"£46,011.34",29,Electronics,"£1,081.07","£1,687.87",New,6%,Credit Card,Retail
1032,01/12/2024,Alice,West,"£33,332.15",8,Furniture,"£2,264.84","£4,251.55",Returning,2%,Credit Card,Online
1100,01/12/2024,Bob,West,"£29,805.17",7,Furniture,"£1,524.87","£4,678.99",Returning,9%,Cash,Retail
1015,02/12/2024,Charlie,South,"£29,778.11",9,Food,"£2,851.77","£3,596.39",New,8%,Credit Card,Retail
1064,02/12/2024,Bob,East,"£87,587.63",30,Electronics,£482.76,"£3,073.25",Returning,5%,Cash,Online
1029,03/12/2024,Eve,West,"£9,803.88",7,Clothing,"£1,356.28","£1,436.86",Returning,3%,Bank Transfer,Online
1085,03/12/2024,Charlie,West,"£6,773.34",2,Clothing,£961.13,"£4,398.27",Returning,23%,Bank Transfer,Retail
1030,03/12/2024,Bob,West,"£17,147.29",5,Clothing,"£2,157.93","£3,648.36",Returning,6%,Cash,Retail
1063,03/12/2024,Bob,East,"£48,379.46",45,Furniture,£779.55,"£1,295.30",New,17%,Cash,Retail
1051,04/12/2024,Eve,West,"£62,560.06",21,Electronics,"£2,670.24","£3,203.28",Returning,7%,Cash,Online
1060,05/12/2024,Bob,West,"£108,641.55",44,Furniture,"£1,453.22","£2,626.73",Returning,6%,Credit Card,Online
1085,05/12/2024,Bob,North,"£81,752.06",25,Clothing,£973.70,"£4,605.75",Returning,29%,Credit Card,Retail
1068,06/12/2024,Charlie,North,"£79,234.87",18,Food,"£4,335.77","£4,576.09",New,4%,Bank Transfer,Online
1033,06/12/2024,Eve,South,"£113,513.46",23,Furniture,"£4,294.17","£4,955.85",Returning,0%,Bank Transfer,Retail
1013,07/12/2024,Alice,West,"£85,296.30",21,Clothing,"£3,526.06","£4,563.74",Returning,11%,Bank Transfer,Retail
1028,07/12/2024,Alice,South,"£112,548.50",39,Electronics,"£1,145.40","£3,206.51",New,10%,Cash,Online
1080,08/12/2024,Bob,East,"£219,053.74",48,Electronics,"£1,483.16","£4,803.81",New,5%,Bank Transfer,Retail
1060,09/12/2024,Bob,South,"£85,621.74",42,Food,£665.78,"£2,370.48",Returning,14%,Cash,Online
1052,10/12/2024,David,South,"£71,577.73",24,Food,"£1,270.77","£3,637.08",Returning,18%,Cash,Online
1068,11/12/2024,Alice,North,"£41,992.20",33,Clothing,"£1,252.40","£1,298.46",Returning,2%,Credit Card,Retail
1040,11/12/2024,Bob,West,"£17,662.71",16,Furniture,£766.72,"£1,187.01",New,7%,Credit Card,Retail
1034,11/12/2024,Charlie,East,"£148,005.93",30,Electronics,"£4,270.79","£4,957.10",New,0%,Bank Transfer,Retail
1062,11/12/2024,David,North,"£44,391.38",31,Clothing,£603.29,"£1,556.50",New,8%,Bank Transfer,Online
1099,11/12/2024,David,North,"£173,812.02",36,Food,"£3,547.73","£4,895.82",Returning,1%,Bank Transfer,Online
1059,12/12/2024,Alice,North,"£41,285.39",13,Clothing,"£2,643.14","£3,692.79",Returning,14%,Bank Transfer,Retail
1011,12/12/2024,Charlie,North,"£94,200.85",29,Clothing,"£2,136.79","£3,867.03",New,16%,Bank Transfer,Retail
1073,12/12/2024,Charlie,West,"£102,045.02",50,Furniture,"£1,202.26","£2,650.52",Returning,23%,Cash,Retail
1019,13/12/2024,Bob,South,"£18,300.67",9,Clothing,£441.05,"£2,541.76",New,20%,Credit Card,Retail
1022,13/12/2024,Bob,East,"£260,345.76",50,Clothing,£695.00,"£5,423.87",Returning,4%,Cash,Retail
1071,14/12/2024,Bob,East,"£14,509.87",13,Food,£431.74,"£1,213.20",New,8%,Bank Transfer,Retail
1083,14/12/2024,Bob,North,"£155,960.80",50,Clothing,"£2,410.24","£3,899.02",Returning,20%,Cash,Online
1035,15/12/2024,Bob,North,"£3,156.98",4,Electronics,£499.71,£896.87,Returning,12%,Cash,Online
1033,15/12/2024,David,East,"£69,664.28",49,Food,£704.23,"£1,755.21",New,19%,Credit Card,Retail
1052,15/12/2024,David,North,"£93,789.12",45,Furniture,"£1,299.03","£2,816.49",Returning,26%,Cash,Retail
1021,15/12/2024,David,South,"£116,354.98",33,Furniture,"£2,183.26","£4,197.51",Returning,16%,Credit Card,Online
1087,15/12/2024,Eve,North,"£160,964.33",43,Food,£166.14,"£4,352.74",New,14%,Credit Card,Retail
1006,16/12/2024,Alice,North,"£138,892.97",49,Clothing,"£1,419.79","£3,221.08",New,12%,Credit Card,Online
1040,16/12/2024,Bob,West,"£168,916.34",44,Clothing,"£1,298.67","£3,957.74",New,3%,Bank Transfer,Online
1061,17/12/2024,Alice,West,"£23,267.45",7,Clothing,"£2,914.80","£3,957.05",New,16%,Cash,Online
1022,17/12/2024,Charlie,North,"£67,916.82",37,Furniture,"£1,495.67","£2,353.32",Returning,22%,Credit Card,Retail
1007,17/12/2024,Eve,East,"£34,557.03",30,Furniture,£682.21,"£1,279.89",New,10%,Credit Card,Online
1072,17/12/2024,David,South,"£60,014.75",16,Food,"£1,512.81","£3,907.21",Returning,4%,Credit Card,Online
1080,18/12/2024,Charlie,North,"£51,050.01",22,Electronics,"£2,301.83","£2,326.95",Returning,0%,Cash,Online
1007,18/12/2024,Eve,North,"£115,936.93",41,Electronics,"£2,255.72","£3,040.57",Returning,7%,Credit Card,Online
1013,18/12/2024,Charlie,South,"£64,640.12",16,Food,"£1,155.98","£4,297.88",New,6%,Credit Card,Online
1005,18/12/2024,Eve,North,"£73,444.58",18,Furniture,£661.81,"£4,975.92",Returning,18%,Cash,Retail
1005,18/12/2024,Charlie,North,"£109,554.03",33,Electronics,"£1,052.14","£4,610.86",Returning,28%,Cash,Online
1071,19/12/2024,Charlie,East,"£2,946.16",1,Clothing,£387.59,"£3,167.91",New,7%,Credit Card,Retail
1017,19/12/2024,Eve,East,"£45,963.81",11,Food,£837.16,"£5,426.66",Returning,23%,Cash,Online
1043,19/12/2024,Alice,North,"£99,949.95",29,Clothing,"£1,334.15","£4,152.47",New,17%,Bank Transfer,Retail
1028,20/12/2024,Alice,West,"£6,586.84",24,Furniture,£73.54,£319.13,New,14%,Credit Card,Online
1023,20/12/2024,Charlie,West,"£67,066.69",42,Electronics,"£1,251.69","£2,281.18",New,30%,Credit Card,Retail
1033,20/12/2024,Alice,East,"£101,747.15",23,Furniture,"£3,613.12","£4,656.62",New,5%,Cash,Retail
1097,21/12/2024,Bob,East,"£99,214.32",24,Clothing,"£1,740.44","£4,542.78",Returning,9%,Cash,Retail
1070,21/12/2024,Eve,West,"£185,693.65",45,Electronics,£354.34,"£5,223.45",New,21%,Bank Transfer,Retail
